person74	hasAge	v1
v14	lessThan	v69
v14	lessThan	v70
v14	lessThan	v71
v14	lessThan	v72
v14	lessThan	v73
v14	lessThan	v74
v14	lessThan	v75
v14	lessThan	v76
v14	lessThan	v77
v14	lessThan	v78
v14	lessThan	v79
v14	lessThan	v80
v14	lessThan	v81
v14	lessThan	v82
v14	lessThan	v83
v14	lessThan	v84
v14	lessThan	v85
v14	lessThan	v86
v14	lessThan	v87
v14	lessThan	v88
v14	lessThan	v89
v14	lessThan	v90
v14	lessThan	v91
v14	lessThan	v92
v14	lessThan	v93
v14	lessThan	v94
v14	lessThan	v95
v14	lessThan	v96
v14	lessThan	v97
v14	lessThan	v98
v14	lessThan	v99
v14	lessThan	v100
person12	hasAge	v15
v15	lessThan	v16
v15	lessThan	v17
v15	lessThan	v18
v15	lessThan	v19
v15	lessThan	v20
v15	lessThan	v21
v15	lessThan	v22
v15	lessThan	v23
v15	lessThan	v24
v15	lessThan	v25
v15	lessThan	v26
v15	lessThan	v27
v15	lessThan	v28
v15	lessThan	v29
v15	lessThan	v30
v15	lessThan	v31
v15	lessThan	v32
v15	lessThan	v33
v15	lessThan	v34
v15	lessThan	v35
v15	lessThan	v36
v15	lessThan	v37
v15	lessThan	v38
v15	lessThan	v39
v15	lessThan	v40
v15	lessThan	v41
v15	lessThan	v42
v15	lessThan	v43
v15	lessThan	v44
v15	lessThan	v45
v15	lessThan	v46
v15	lessThan	v47
v15	lessThan	v48
v15	lessThan	v49
v15	lessThan	v50
v15	lessThan	v51
v15	lessThan	v52
v15	lessThan	v53
v15	lessThan	v54
v15	lessThan	v55
v15	lessThan	v56
v15	lessThan	v57
v15	lessThan	v58
v15	lessThan	v59
v15	lessThan	v60
v15	lessThan	v61
v15	lessThan	v62
v15	lessThan	v63
v15	lessThan	v64
v15	lessThan	v65
v15	lessThan	v66
v15	lessThan	v67
v15	lessThan	v68
v15	lessThan	v69
v15	lessThan	v70
v15	lessThan	v71
v15	lessThan	v72
v15	lessThan	v73
v15	lessThan	v74
v15	lessThan	v75
v15	lessThan	v76
v15	lessThan	v77
v15	lessThan	v78
v15	lessThan	v79
v15	lessThan	v80
v15	lessThan	v81
v15	lessThan	v82
v15	lessThan	v83
v15	lessThan	v84
v15	lessThan	v85
v15	lessThan	v86
v15	lessThan	v87
v15	lessThan	v88
v15	lessThan	v89
v15	lessThan	v90
v15	lessThan	v91
v15	lessThan	v92
v15	lessThan	v93
v15	lessThan	v94
v15	lessThan	v95
v15	lessThan	v96
v15	lessThan	v97
v15	lessThan	v98
v15	lessThan	v99
v15	lessThan	v100
person14	hasAge	v16
v16	lessThan	v17
v16	lessThan	v18
v16	lessThan	v19
v16	lessThan	v20
v16	lessThan	v21
v16	lessThan	v22
v16	lessThan	v23
v16	lessThan	v24
v16	lessThan	v25
v16	lessThan	v26
v16	lessThan	v27
v16	lessThan	v28
v16	lessThan	v29
v16	lessThan	v30
v16	lessThan	v31
v16	lessThan	v32
v16	lessThan	v33
v16	lessThan	v34
v16	lessThan	v35
v16	lessThan	v36
v16	lessThan	v37
v16	lessThan	v38
v16	lessThan	v39
v16	lessThan	v40
v16	lessThan	v41
v16	lessThan	v42
v16	lessThan	v43
v16	lessThan	v44
v16	lessThan	v45
v16	lessThan	v46
v16	lessThan	v47
v16	lessThan	v48
v16	lessThan	v49
v16	lessThan	v50
v16	lessThan	v51
v16	lessThan	v52
v16	lessThan	v53
v16	lessThan	v54
v16	lessThan	v55
v16	lessThan	v56
v16	lessThan	v57
v16	lessThan	v58
v16	lessThan	v59
v16	lessThan	v60
v16	lessThan	v61
v16	lessThan	v62
v16	lessThan	v63
v16	lessThan	v64
v16	lessThan	v65
v16	lessThan	v66
v16	lessThan	v67
v16	lessThan	v68
v16	lessThan	v69
v16	lessThan	v70
v16	lessThan	v71
v16	lessThan	v72
v16	lessThan	v73
v16	lessThan	v74
v16	lessThan	v75
v16	lessThan	v76
v16	lessThan	v77
v16	lessThan	v78
v16	lessThan	v79
v16	lessThan	v80
v16	lessThan	v81
v16	lessThan	v82
v16	lessThan	v83
v16	lessThan	v84
v16	lessThan	v85
v16	lessThan	v86
v16	lessThan	v87
v16	lessThan	v88
v16	lessThan	v89
v16	lessThan	v90
v16	lessThan	v91
v16	lessThan	v92
v16	lessThan	v93
v16	lessThan	v94
v16	lessThan	v95
v16	lessThan	v96
v16	lessThan	v97
v16	lessThan	v98
v16	lessThan	v99
v16	lessThan	v100
v17	lessThan	v18
v17	lessThan	v19
v17	lessThan	v20
v17	lessThan	v21
v17	lessThan	v22
v17	lessThan	v23
v17	lessThan	v24
v17	lessThan	v25
v17	lessThan	v26
v17	lessThan	v27
v17	lessThan	v28
v17	lessThan	v29
v17	lessThan	v30
v17	lessThan	v31
v17	lessThan	v32
v17	lessThan	v33
v17	lessThan	v34
v17	lessThan	v35
v17	lessThan	v36
v17	lessThan	v37
v17	lessThan	v38
v17	lessThan	v39
v17	lessThan	v40
v17	lessThan	v41
v17	lessThan	v42
v17	lessThan	v43
v17	lessThan	v44
v17	lessThan	v45
v17	lessThan	v46
v17	lessThan	v47
v17	lessThan	v48
v17	lessThan	v49
v17	lessThan	v50
v17	lessThan	v51
v17	lessThan	v52
v17	lessThan	v53
v17	lessThan	v54
v17	lessThan	v55
v17	lessThan	v56
v17	lessThan	v57
v17	lessThan	v58
v17	lessThan	v59
v17	lessThan	v60
v17	lessThan	v61
v17	lessThan	v62
v17	lessThan	v63
v17	lessThan	v64
v17	lessThan	v65
v17	lessThan	v66
v17	lessThan	v67
v17	lessThan	v68
v17	lessThan	v69
v17	lessThan	v70
v17	lessThan	v71
v17	lessThan	v72
v17	lessThan	v73
v17	lessThan	v74
v17	lessThan	v75
v17	lessThan	v76
v17	lessThan	v77
v17	lessThan	v78
v17	lessThan	v79
v17	lessThan	v80
v17	lessThan	v81
v17	lessThan	v82
v17	lessThan	v83
v17	lessThan	v84
v17	lessThan	v85
v17	lessThan	v86
v17	lessThan	v87
v17	lessThan	v88
v17	lessThan	v89
v17	lessThan	v90
v17	lessThan	v91
v17	lessThan	v92
v17	lessThan	v93
v17	lessThan	v94
v17	lessThan	v95
v17	lessThan	v96
v17	lessThan	v97
v17	lessThan	v98
v17	lessThan	v99
v17	lessThan	v100
person24	hasAge	v18
person36	hasAge	v18
v18	lessThan	v19
v18	lessThan	v20
v18	lessThan	v21
v18	lessThan	v22
v18	lessThan	v23
v18	lessThan	v24
v18	lessThan	v25
v18	lessThan	v26
v18	lessThan	v27
v18	lessThan	v28
v18	lessThan	v29
v18	lessThan	v30
v18	lessThan	v31
v18	lessThan	v32
v18	lessThan	v33
v18	lessThan	v34
v18	lessThan	v35
v18	lessThan	v36
v18	lessThan	v37
v18	lessThan	v38
v18	lessThan	v39
v18	lessThan	v40
v18	lessThan	v41
v18	lessThan	v42
v18	lessThan	v43
v18	lessThan	v44
v18	lessThan	v45
v18	lessThan	v46
v18	lessThan	v47
v18	lessThan	v48
v18	lessThan	v49
v18	lessThan	v50
v18	lessThan	v51
v18	lessThan	v52
v18	lessThan	v53
v18	lessThan	v54
v18	lessThan	v55
v18	lessThan	v56
v18	lessThan	v57
v18	lessThan	v58
v18	lessThan	v59
v18	lessThan	v60
v18	lessThan	v61
v18	lessThan	v62
v18	lessThan	v63
v18	lessThan	v64
v18	lessThan	v65
v18	lessThan	v66
v18	lessThan	v67
v18	lessThan	v68
v18	lessThan	v69
v18	lessThan	v70
v18	lessThan	v71
v18	lessThan	v72
v18	lessThan	v73
v18	lessThan	v74
v18	lessThan	v75
v18	lessThan	v76
v18	lessThan	v77
v18	lessThan	v78
v18	lessThan	v79
v18	lessThan	v80
v18	lessThan	v81
v18	lessThan	v82
v18	lessThan	v83
v18	lessThan	v84
v18	lessThan	v85
v18	lessThan	v86
v18	lessThan	v87
v18	lessThan	v88
v18	lessThan	v89
v18	lessThan	v90
v18	lessThan	v91
v18	lessThan	v92
v18	lessThan	v93
v18	lessThan	v94
v18	lessThan	v95
v18	lessThan	v96
v18	lessThan	v97
v18	lessThan	v98
v18	lessThan	v99
v18	lessThan	v100
person99	hasAge	v19
v19	lessThan	v20
v19	lessThan	v21
v19	lessThan	v22
v19	lessThan	v23
v19	lessThan	v24
v19	lessThan	v25
v19	lessThan	v26
v19	lessThan	v27
v19	lessThan	v28
v19	lessThan	v29
v19	lessThan	v30
v19	lessThan	v31
v19	lessThan	v32
v19	lessThan	v33
v19	lessThan	v34
v19	lessThan	v35
v19	lessThan	v36
v19	lessThan	v37
v19	lessThan	v38
v19	lessThan	v39
v19	lessThan	v40
v19	lessThan	v41
v19	lessThan	v42
v19	lessThan	v43
v19	lessThan	v44
v19	lessThan	v45
v19	lessThan	v46
v19	lessThan	v47
v19	lessThan	v48
v19	lessThan	v49
v19	lessThan	v50
v19	lessThan	v51
v19	lessThan	v52
v19	lessThan	v53
v19	lessThan	v54
v19	lessThan	v55
v19	lessThan	v56
v19	lessThan	v57
v19	lessThan	v58
v19	lessThan	v59
v19	lessThan	v60
v19	lessThan	v61
v19	lessThan	v62
v19	lessThan	v63
v19	lessThan	v64
v19	lessThan	v65
v19	lessThan	v66
v19	lessThan	v67
v19	lessThan	v68
v19	lessThan	v69
v19	lessThan	v70
v19	lessThan	v71
v19	lessThan	v72
v19	lessThan	v73
v19	lessThan	v74
v19	lessThan	v75
v19	lessThan	v76
v19	lessThan	v77
v19	lessThan	v78
v19	lessThan	v79
v19	lessThan	v80
v19	lessThan	v81
v19	lessThan	v82
v19	lessThan	v83
v19	lessThan	v84
v19	lessThan	v85
v19	lessThan	v86
v19	lessThan	v87
v19	lessThan	v88
v19	lessThan	v89
v19	lessThan	v90
v19	lessThan	v91
v19	lessThan	v92
v19	lessThan	v93
v19	lessThan	v94
v19	lessThan	v95
v19	lessThan	v96
v19	lessThan	v97
v19	lessThan	v98
v19	lessThan	v99
v19	lessThan	v100
person39	hasAge	v20
v20	lessThan	v21
v20	lessThan	v22
v20	lessThan	v23
v20	lessThan	v24
v20	lessThan	v25
v20	lessThan	v26
v20	lessThan	v27
v20	lessThan	v28
v20	lessThan	v29
v20	lessThan	v30
v20	lessThan	v31
v20	lessThan	v32
v20	lessThan	v33
v20	lessThan	v34
v20	lessThan	v35
v20	lessThan	v36
v20	lessThan	v37
v20	lessThan	v38
v20	lessThan	v39
v20	lessThan	v40
v20	lessThan	v41
v20	lessThan	v42
v20	lessThan	v43
v20	lessThan	v44
v20	lessThan	v45
v20	lessThan	v46
v20	lessThan	v47
v20	lessThan	v48
v20	lessThan	v49
v20	lessThan	v50
v20	lessThan	v51
v20	lessThan	v52
v20	lessThan	v53
v20	lessThan	v54
v20	lessThan	v55
v20	lessThan	v56
v20	lessThan	v57
v20	lessThan	v58
v20	lessThan	v59
v20	lessThan	v60
v20	lessThan	v61
v20	lessThan	v62
v20	lessThan	v63
v20	lessThan	v64
v20	lessThan	v65
v20	lessThan	v66
v20	lessThan	v67
v20	lessThan	v68
v20	lessThan	v69
v20	lessThan	v70
v20	lessThan	v71
v20	lessThan	v72
v20	lessThan	v73
v20	lessThan	v74
v20	lessThan	v75
v20	lessThan	v76
v20	lessThan	v77
v20	lessThan	v78
v20	lessThan	v79
v20	lessThan	v80
v20	lessThan	v81
v20	lessThan	v82
v20	lessThan	v83
v20	lessThan	v84
v20	lessThan	v85
v20	lessThan	v86
v20	lessThan	v87
v20	lessThan	v88
v20	lessThan	v89
v20	lessThan	v90
v20	lessThan	v91
v20	lessThan	v92
v20	lessThan	v93
v20	lessThan	v94
v20	lessThan	v95
v20	lessThan	v96
v20	lessThan	v97
v20	lessThan	v98
v20	lessThan	v99
v20	lessThan	v100
v21	lessThan	v22
v21	lessThan	v23
v21	lessThan	v24
v21	lessThan	v25
v21	lessThan	v26
v21	lessThan	v27
v21	lessThan	v28
v21	lessThan	v29
v21	lessThan	v30
v21	lessThan	v31
v21	lessThan	v32
v21	lessThan	v33
v21	lessThan	v34
v21	lessThan	v35
v21	lessThan	v36
v21	lessThan	v37
v21	lessThan	v38
v21	lessThan	v39
v21	lessThan	v40
v21	lessThan	v41
v21	lessThan	v42
v21	lessThan	v43
v21	lessThan	v44
v21	lessThan	v45
v21	lessThan	v46
v21	lessThan	v47
v21	lessThan	v48
v21	lessThan	v49
v21	lessThan	v50
v21	lessThan	v51
v21	lessThan	v52
v21	lessThan	v53
v21	lessThan	v54
v21	lessThan	v55
v21	lessThan	v56
v21	lessThan	v57
v21	lessThan	v58
v21	lessThan	v59
v21	lessThan	v60
v21	lessThan	v61
v21	lessThan	v62
v21	lessThan	v63
v21	lessThan	v64
v21	lessThan	v65
v21	lessThan	v66
v21	lessThan	v67
v21	lessThan	v68
v21	lessThan	v69
v21	lessThan	v70
v21	lessThan	v71
v21	lessThan	v72
v21	lessThan	v73
v21	lessThan	v74
v21	lessThan	v75
v21	lessThan	v76
v21	lessThan	v77
v21	lessThan	v78
v21	lessThan	v79
v21	lessThan	v80
v21	lessThan	v81
v21	lessThan	v82
v21	lessThan	v83
v21	lessThan	v84
v21	lessThan	v85
v21	lessThan	v86
v21	lessThan	v87
v21	lessThan	v88
v21	lessThan	v89
v21	lessThan	v90
v21	lessThan	v91
v21	lessThan	v92
v21	lessThan	v93
v21	lessThan	v94
v21	lessThan	v95
v21	lessThan	v96
v21	lessThan	v97
v21	lessThan	v98
v21	lessThan	v99
v21	lessThan	v100
v22	lessThan	v23
v22	lessThan	v24
v22	lessThan	v25
v22	lessThan	v26
v22	lessThan	v27
v22	lessThan	v28
v22	lessThan	v29
v22	lessThan	v30
v22	lessThan	v31
v22	lessThan	v32
v22	lessThan	v33
v22	lessThan	v34
v22	lessThan	v35
v22	lessThan	v36
v22	lessThan	v37
v22	lessThan	v38
v22	lessThan	v39
v22	lessThan	v40
v22	lessThan	v41
v22	lessThan	v42
v22	lessThan	v43
v22	lessThan	v44
v22	lessThan	v45
v22	lessThan	v46
v22	lessThan	v47
v22	lessThan	v48
v22	lessThan	v49
v22	lessThan	v50
v22	lessThan	v51
v22	lessThan	v52
v22	lessThan	v53
v22	lessThan	v54
v22	lessThan	v55
v22	lessThan	v56
v22	lessThan	v57
v22	lessThan	v58
v22	lessThan	v59
v22	lessThan	v60
v22	lessThan	v61
v22	lessThan	v62
v22	lessThan	v63
v22	lessThan	v64
v22	lessThan	v65
v22	lessThan	v66
v22	lessThan	v67
v22	lessThan	v68
v22	lessThan	v69
v22	lessThan	v70
v22	lessThan	v71
v22	lessThan	v72
v22	lessThan	v73
v22	lessThan	v74
v22	lessThan	v75
v22	lessThan	v76
v22	lessThan	v77
v22	lessThan	v78
v22	lessThan	v79
v22	lessThan	v80
v22	lessThan	v81
v22	lessThan	v82
v22	lessThan	v83
v22	lessThan	v84
v22	lessThan	v85
v22	lessThan	v86
v22	lessThan	v87
v22	lessThan	v88
v22	lessThan	v89
v22	lessThan	v90
v22	lessThan	v91
v22	lessThan	v92
v22	lessThan	v93
v22	lessThan	v94
v22	lessThan	v95
v22	lessThan	v96
v22	lessThan	v97
v22	lessThan	v98
v22	lessThan	v99
v22	lessThan	v100
v23	lessThan	v24
v23	lessThan	v25
v23	lessThan	v26
v23	lessThan	v27
v23	lessThan	v28
v23	lessThan	v29
v23	lessThan	v30
v23	lessThan	v31
v23	lessThan	v32
v23	lessThan	v33
v23	lessThan	v34
v23	lessThan	v35
v23	lessThan	v36
v23	lessThan	v37
v23	lessThan	v38
v23	lessThan	v39
v23	lessThan	v40
v23	lessThan	v41
v23	lessThan	v42
v23	lessThan	v43
v23	lessThan	v44
v23	lessThan	v45
v23	lessThan	v46
v23	lessThan	v47
v23	lessThan	v48
v23	lessThan	v49
v23	lessThan	v50
v23	lessThan	v51
v23	lessThan	v52
v23	lessThan	v53
v23	lessThan	v54
v23	lessThan	v55
v23	lessThan	v56
v23	lessThan	v57
v23	lessThan	v58
v23	lessThan	v59
v23	lessThan	v60
v23	lessThan	v61
v23	lessThan	v62
v23	lessThan	v63
v23	lessThan	v64
v23	lessThan	v65
v23	lessThan	v66
v23	lessThan	v67
v23	lessThan	v68
v23	lessThan	v69
v23	lessThan	v70
v23	lessThan	v71
v23	lessThan	v72
v23	lessThan	v73
v23	lessThan	v74
v23	lessThan	v75
v23	lessThan	v76
v23	lessThan	v77
v23	lessThan	v78
v23	lessThan	v79
v23	lessThan	v80
v23	lessThan	v81
v23	lessThan	v82
v23	lessThan	v83
v23	lessThan	v84
v23	lessThan	v85
v23	lessThan	v86
v23	lessThan	v87
v23	lessThan	v88
v23	lessThan	v89
v23	lessThan	v90
v23	lessThan	v91
v23	lessThan	v92
v23	lessThan	v93
v23	lessThan	v94
v23	lessThan	v95
v23	lessThan	v96
v23	lessThan	v97
v23	lessThan	v98
v23	lessThan	v99
v23	lessThan	v100
person31	hasAge	v24
person60	hasAge	v24
v24	lessThan	v25
v24	lessThan	v26
v24	lessThan	v27
v24	lessThan	v28
v24	lessThan	v29
v24	lessThan	v30
v24	lessThan	v31
v24	lessThan	v32
v24	lessThan	v33
v24	lessThan	v34
v24	lessThan	v35
v24	lessThan	v36
v24	lessThan	v37
v24	lessThan	v38
v24	lessThan	v39
v24	lessThan	v40
v24	lessThan	v41
v24	lessThan	v42
v24	lessThan	v43
v24	lessThan	v44
v24	lessThan	v45
v24	lessThan	v46
v24	lessThan	v47
v24	lessThan	v48
v24	lessThan	v49
v24	lessThan	v50
v24	lessThan	v51
v24	lessThan	v52
v24	lessThan	v53
v24	lessThan	v54
v24	lessThan	v55
v24	lessThan	v56
v24	lessThan	v57
v24	lessThan	v58
v24	lessThan	v59
v24	lessThan	v60
v24	lessThan	v61
v24	lessThan	v62
v24	lessThan	v63
v24	lessThan	v64
v24	lessThan	v65
v24	lessThan	v66
v24	lessThan	v67
v24	lessThan	v68
v24	lessThan	v69
v24	lessThan	v70
v24	lessThan	v71
v24	lessThan	v72
v24	lessThan	v73
v24	lessThan	v74
v24	lessThan	v75
v24	lessThan	v76
v24	lessThan	v77
v24	lessThan	v78
v24	lessThan	v79
v24	lessThan	v80
v24	lessThan	v81
v24	lessThan	v82
v24	lessThan	v83
v24	lessThan	v84
v24	lessThan	v85
v24	lessThan	v86
v24	lessThan	v87
v24	lessThan	v88
v24	lessThan	v89
v24	lessThan	v90
v24	lessThan	v91
v24	lessThan	v92
v24	lessThan	v93
v24	lessThan	v94
v24	lessThan	v95
v24	lessThan	v96
v24	lessThan	v97
v24	lessThan	v98
v24	lessThan	v99
v24	lessThan	v100
v25	lessThan	v26
v25	lessThan	v27
v25	lessThan	v28
v25	lessThan	v29
v25	lessThan	v30
v25	lessThan	v31
v25	lessThan	v32
v25	lessThan	v33
v25	lessThan	v34
v25	lessThan	v35
v25	lessThan	v36
v25	lessThan	v37
v25	lessThan	v38
v25	lessThan	v39
v25	lessThan	v40
v25	lessThan	v41
v25	lessThan	v42
v25	lessThan	v43
v25	lessThan	v44
v25	lessThan	v45
v25	lessThan	v46
v25	lessThan	v47
v25	lessThan	v48
v25	lessThan	v49
v25	lessThan	v50
v25	lessThan	v51
v25	lessThan	v52
v25	lessThan	v53
v25	lessThan	v54
v25	lessThan	v55
v25	lessThan	v56
v25	lessThan	v57
v25	lessThan	v58
v25	lessThan	v59
v25	lessThan	v60
v25	lessThan	v61
v25	lessThan	v62
v25	lessThan	v63
v25	lessThan	v64
v25	lessThan	v65
v25	lessThan	v66
v25	lessThan	v67
v25	lessThan	v68
v25	lessThan	v69
v25	lessThan	v70
v25	lessThan	v71
v25	lessThan	v72
v25	lessThan	v73
v25	lessThan	v74
v25	lessThan	v75
v25	lessThan	v76
v25	lessThan	v77
v25	lessThan	v78
v25	lessThan	v79
v25	lessThan	v80
v25	lessThan	v81
v25	lessThan	v82
v25	lessThan	v83
v25	lessThan	v84
v25	lessThan	v85
v25	lessThan	v86
v25	lessThan	v87
v25	lessThan	v88
v25	lessThan	v89
v25	lessThan	v90
v25	lessThan	v91
v25	lessThan	v92
v25	lessThan	v93
v25	lessThan	v94
v25	lessThan	v95
v25	lessThan	v96
v25	lessThan	v97
v25	lessThan	v98
v25	lessThan	v99
v25	lessThan	v100
person96	hasAge	v26
v26	lessThan	v27
v26	lessThan	v28
v26	lessThan	v29
v26	lessThan	v30
v26	lessThan	v31
v26	lessThan	v32
v26	lessThan	v33
v26	lessThan	v34
v26	lessThan	v35
v26	lessThan	v36
v26	lessThan	v37
v26	lessThan	v38
v26	lessThan	v39
v26	lessThan	v40
v26	lessThan	v41
v26	lessThan	v42
v26	lessThan	v43
v26	lessThan	v44
v26	lessThan	v45
v26	lessThan	v46
v26	lessThan	v47
v26	lessThan	v48
v26	lessThan	v49
v26	lessThan	v50
v26	lessThan	v51
v26	lessThan	v52
v26	lessThan	v53
v26	lessThan	v54
v26	lessThan	v55
v26	lessThan	v56
v26	lessThan	v57
v26	lessThan	v58
v26	lessThan	v59
v26	lessThan	v60
v26	lessThan	v61
v26	lessThan	v62
v26	lessThan	v63
v26	lessThan	v64
v26	lessThan	v65
v26	lessThan	v66
v26	lessThan	v67
v26	lessThan	v68
v26	lessThan	v69
v26	lessThan	v70
v26	lessThan	v71
v26	lessThan	v72
v26	lessThan	v73
v26	lessThan	v74
v26	lessThan	v75
v26	lessThan	v76
v26	lessThan	v77
v26	lessThan	v78
v26	lessThan	v79
v26	lessThan	v80
v26	lessThan	v81
v26	lessThan	v82
v26	lessThan	v83
v26	lessThan	v84
v26	lessThan	v85
v26	lessThan	v86
v26	lessThan	v87
v26	lessThan	v88
v26	lessThan	v89
v26	lessThan	v90
v26	lessThan	v91
v26	lessThan	v92
v26	lessThan	v93
v26	lessThan	v94
v26	lessThan	v95
v26	lessThan	v96
v26	lessThan	v97
v26	lessThan	v98
v26	lessThan	v99
v26	lessThan	v100
v27	lessThan	v28
v27	lessThan	v29
v27	lessThan	v30
v27	lessThan	v31
v27	lessThan	v32
v27	lessThan	v33
v27	lessThan	v34
v27	lessThan	v35
v27	lessThan	v36
v27	lessThan	v37
v27	lessThan	v38
v27	lessThan	v39
v27	lessThan	v40
v27	lessThan	v41
v27	lessThan	v42
v27	lessThan	v43
v27	lessThan	v44
v27	lessThan	v45
v27	lessThan	v46
v27	lessThan	v47
v27	lessThan	v48
v27	lessThan	v49
v27	lessThan	v50
v27	lessThan	v51
v27	lessThan	v52
v27	lessThan	v53
v27	lessThan	v54
v27	lessThan	v55
v27	lessThan	v56
v27	lessThan	v57
v27	lessThan	v58
v27	lessThan	v59
v27	lessThan	v60
v27	lessThan	v61
v27	lessThan	v62
v27	lessThan	v63
v27	lessThan	v64
v27	lessThan	v65
v27	lessThan	v66
v27	lessThan	v67
v27	lessThan	v68
v27	lessThan	v69
v27	lessThan	v70
v27	lessThan	v71
v27	lessThan	v72
v27	lessThan	v73
v27	lessThan	v74
v27	lessThan	v75
v27	lessThan	v76
v27	lessThan	v77
v27	lessThan	v78
v27	lessThan	v79
v27	lessThan	v80
v27	lessThan	v81
v27	lessThan	v82
v27	lessThan	v83
v27	lessThan	v84
v27	lessThan	v85
v27	lessThan	v86
v27	lessThan	v87
v27	lessThan	v88
v27	lessThan	v89
v27	lessThan	v90
v27	lessThan	v91
v27	lessThan	v92
v27	lessThan	v93
v27	lessThan	v94
v27	lessThan	v95
v27	lessThan	v96
v27	lessThan	v97
v27	lessThan	v98
v27	lessThan	v99
v27	lessThan	v100
person37	hasAge	v28
v28	lessThan	v29
v28	lessThan	v30
v28	lessThan	v31
v28	lessThan	v32
v28	lessThan	v33
v28	lessThan	v34
v28	lessThan	v35
v28	lessThan	v36
v28	lessThan	v37
v28	lessThan	v38
v28	lessThan	v39
v28	lessThan	v40
v28	lessThan	v41
v28	lessThan	v42
v28	lessThan	v43
v28	lessThan	v44
v28	lessThan	v45
v28	lessThan	v46
v28	lessThan	v47
v28	lessThan	v48
v28	lessThan	v49
v28	lessThan	v50
v28	lessThan	v51
v28	lessThan	v52
v28	lessThan	v53
v28	lessThan	v54
v28	lessThan	v55
v28	lessThan	v56
v28	lessThan	v57
v28	lessThan	v58
v28	lessThan	v59
v28	lessThan	v60
v28	lessThan	v61
v28	lessThan	v62
v28	lessThan	v63
v28	lessThan	v64
v28	lessThan	v65
v28	lessThan	v66
v28	lessThan	v67
v28	lessThan	v68
v28	lessThan	v69
v28	lessThan	v70
v28	lessThan	v71
v28	lessThan	v72
v28	lessThan	v73
v28	lessThan	v74
v28	lessThan	v75
v28	lessThan	v76
v28	lessThan	v77
v28	lessThan	v78
v28	lessThan	v79
v28	lessThan	v80
v28	lessThan	v81
v28	lessThan	v82
v28	lessThan	v83
v28	lessThan	v84
v28	lessThan	v85
v28	lessThan	v86
v28	lessThan	v87
v28	lessThan	v88
v28	lessThan	v89
v28	lessThan	v90
v28	lessThan	v91
v28	lessThan	v92
v28	lessThan	v93
v28	lessThan	v94
v28	lessThan	v95
v28	lessThan	v96
v28	lessThan	v97
v28	lessThan	v98
v28	lessThan	v99
v28	lessThan	v100
person33	hasAge	v29
person38	hasAge	v29
v29	lessThan	v30
v29	lessThan	v31
v29	lessThan	v32
v29	lessThan	v33
v29	lessThan	v34
v29	lessThan	v35
v29	lessThan	v36
v29	lessThan	v37
v29	lessThan	v38
v29	lessThan	v39
v29	lessThan	v40
v29	lessThan	v41
v29	lessThan	v42
v29	lessThan	v43
v29	lessThan	v44
v29	lessThan	v45
v29	lessThan	v46
v29	lessThan	v47
v29	lessThan	v48
v29	lessThan	v49
v29	lessThan	v50
v29	lessThan	v51
v29	lessThan	v52
v29	lessThan	v53
v29	lessThan	v54
v29	lessThan	v55
v29	lessThan	v56
v29	lessThan	v57
v29	lessThan	v58
v29	lessThan	v59
v29	lessThan	v60
v29	lessThan	v61
v29	lessThan	v62
v29	lessThan	v63
v29	lessThan	v64
v29	lessThan	v65
v29	lessThan	v66
v29	lessThan	v67
v29	lessThan	v68
v29	lessThan	v69
v29	lessThan	v70
v29	lessThan	v71
v29	lessThan	v72
v29	lessThan	v73
v29	lessThan	v74
v29	lessThan	v75
v29	lessThan	v76
v29	lessThan	v77
v29	lessThan	v78
v29	lessThan	v79
v29	lessThan	v80
v29	lessThan	v81
v29	lessThan	v82
v29	lessThan	v83
v29	lessThan	v84
v29	lessThan	v85
v29	lessThan	v86
v29	lessThan	v87
v29	lessThan	v88
v29	lessThan	v89
v29	lessThan	v90
v29	lessThan	v91
v29	lessThan	v92
v29	lessThan	v93
v29	lessThan	v94
v29	lessThan	v95
v29	lessThan	v96
v29	lessThan	v97
v29	lessThan	v98
v29	lessThan	v99
v29	lessThan	v100
v30	lessThan	v31
v30	lessThan	v32
v30	lessThan	v33
v30	lessThan	v34
v30	lessThan	v35
v30	lessThan	v36
v30	lessThan	v37
v30	lessThan	v38
v30	lessThan	v39
v30	lessThan	v40
v30	lessThan	v41
v30	lessThan	v42
v30	lessThan	v43
v30	lessThan	v44
v30	lessThan	v45
v30	lessThan	v46
v30	lessThan	v47
v30	lessThan	v48
v30	lessThan	v49
v30	lessThan	v50
v30	lessThan	v51
v30	lessThan	v52
v30	lessThan	v53
v30	lessThan	v54
v30	lessThan	v55
v30	lessThan	v56
v30	lessThan	v57
v30	lessThan	v58
v30	lessThan	v59
v30	lessThan	v60
v30	lessThan	v61
v30	lessThan	v62
v30	lessThan	v63
v30	lessThan	v64
v30	lessThan	v65
v30	lessThan	v66
v30	lessThan	v67
v30	lessThan	v68
v30	lessThan	v69
v30	lessThan	v70
v30	lessThan	v71
v30	lessThan	v72
v30	lessThan	v73
v30	lessThan	v74
v30	lessThan	v75
v30	lessThan	v76
v30	lessThan	v77
v30	lessThan	v78
v30	lessThan	v79
v30	lessThan	v80
v30	lessThan	v81
v30	lessThan	v82
v30	lessThan	v83
v30	lessThan	v84
v30	lessThan	v85
v30	lessThan	v86
v30	lessThan	v87
