age,pc1_raw,pc1_oriented,v_node,model,run,window_condition,removal_percent
99.0,0.3836996296751655,0.3836996296751655,v99,transe,with_windows_removed_25pct,with_windows,25.0
100.0,0.3764239547427221,0.3764239547427221,v100,transe,with_windows_removed_25pct,with_windows,25.0
1.0,0.3872489106472329,-0.3872489106472329,v1,transe,without_windows_removed_25pct,without_windows,25.0
2.0,0.31426329782707696,-0.31426329782707696,v2,transe,without_windows_removed_25pct,without_windows,25.0
3.0,0.38634068454299475,-0.38634068454299475,v3,transe,without_windows_removed_25pct,without_windows,25.0
4.0,0.3833074668731134,-0.3833074668731134,v4,transe,without_windows_removed_25pct,without_windows,25.0
5.0,0.4357596352478499,-0.4357596352478499,v5,transe,without_windows_removed_25pct,without_windows,25.0
6.0,0.43523317494074537,-0.43523317494074537,v6,transe,without_windows_removed_25pct,without_windows,25.0
7.0,0.39442840394521145,-0.39442840394521145,v7,transe,without_windows_removed_25pct,without_windows,25.0
8.0,0.3751963656420247,-0.3751963656420247,v8,transe,without_windows_removed_25pct,without_windows,25.0
9.0,0.34572643582472773,-0.34572643582472773,v9,transe,without_windows_removed_25pct,without_windows,25.0
10.0,0.4519343191596657,-0.4519343191596657,v10,transe,without_windows_removed_25pct,without_windows,25.0
11.0,0.33851420712427555,-0.33851420712427555,v11,transe,without_windows_removed_25pct,without_windows,25.0
12.0,0.35106018234455166,-0.35106018234455166,v12,transe,without_windows_removed_25pct,without_windows,25.0
13.0,0.4460468107042128,-0.4460468107042128,v13,transe,without_windows_removed_25pct,without_windows,25.0
14.0,0.34736118354464596,-0.34736118354464596,v14,transe,without_windows_removed_25pct,without_windows,25.0
15.0,0.3926281978144161,-0.3926281978144161,v15,transe,without_windows_removed_25pct,without_windows,25.0
16.0,0.40546728622790346,-0.40546728622790346,v16,transe,without_windows_removed_25pct,without_windows,25.0
17.0,0.2600264325124912,-0.2600264325124912,v17,transe,without_windows_removed_25pct,without_windows,25.0
18.0,0.3169650930978609,-0.3169650930978609,v18,transe,without_windows_removed_25pct,without_windows,25.0
19.0,0.32893277800982296,-0.32893277800982296,v19,transe,without_windows_removed_25pct,without_windows,25.0
20.0,0.4007347802962312,-0.4007347802962312,v20,transe,without_windows_removed_25pct,without_windows,25.0
21.0,0.4032989571655492,-0.4032989571655492,v21,transe,without_windows_removed_25pct,without_windows,25.0
22.0,0.31068357066715613,-0.31068357066715613,v22,transe,without_windows_removed_25pct,without_windows,25.0
23.0,0.2668762611162488,-0.2668762611162488,v23,transe,without_windows_removed_25pct,without_windows,25.0
24.0,0.3208644962232006,-0.3208644962232006,v24,transe,without_windows_removed_25pct,without_windows,25.0
25.0,0.23344131225234674,-0.23344131225234674,v25,transe,without_windows_removed_25pct,without_windows,25.0
26.0,0.283536185230041,-0.283536185230041,v26,transe,without_windows_removed_25pct,without_windows,25.0
27.0,0.23365417249581713,-0.23365417249581713,v27,transe,without_windows_removed_25pct,without_windows,25.0
28.0,0.17525627275519998,-0.17525627275519998,v28,transe,without_windows_removed_25pct,without_windows,25.0
29.0,0.2425806531092299,-0.2425806531092299,v29,transe,without_windows_removed_25pct,without_windows,25.0
30.0,0.2715781970160679,-0.2715781970160679,v30,transe,without_windows_removed_25pct,without_windows,25.0
31.0,0.1901890952284476,-0.1901890952284476,v31,transe,without_windows_removed_25pct,without_windows,25.0
32.0,0.3129521353472454,-0.3129521353472454,v32,transe,without_windows_removed_25pct,without_windows,25.0
33.0,0.2462823857481872,-0.2462823857481872,v33,transe,without_windows_removed_25pct,without_windows,25.0
34.0,0.2090033251703661,-0.2090033251703661,v34,transe,without_windows_removed_25pct,without_windows,25.0
35.0,0.10906421574561027,-0.10906421574561027,v35,transe,without_windows_removed_25pct,without_windows,25.0
36.0,0.08448275601515226,-0.08448275601515226,v36,transe,without_windows_removed_25pct,without_windows,25.0
37.0,0.25074377167625056,-0.25074377167625056,v37,transe,without_windows_removed_25pct,without_windows,25.0
38.0,0.11591183765080162,-0.11591183765080162,v38,transe,without_windows_removed_25pct,without_windows,25.0
39.0,0.08628037880676366,-0.08628037880676366,v39,transe,without_windows_removed_25pct,without_windows,25.0
40.0,0.025557111016220085,-0.025557111016220085,v40,transe,without_windows_removed_25pct,without_windows,25.0
41.0,0.10391434936770177,-0.10391434936770177,v41,transe,without_windows_removed_25pct,without_windows,25.0
42.0,0.0824154071161231,-0.0824154071161231,v42,transe,without_windows_removed_25pct,without_windows,25.0
43.0,0.04647185166470917,-0.04647185166470917,v43,transe,without_windows_removed_25pct,without_windows,25.0
44.0,0.07104371387851847,-0.07104371387851847,v44,transe,without_windows_removed_25pct,without_windows,25.0
45.0,-0.012365270061333672,0.012365270061333672,v45,transe,without_windows_removed_25pct,without_windows,25.0
46.0,0.02835783786833813,-0.02835783786833813,v46,transe,without_windows_removed_25pct,without_windows,25.0
47.0,-0.0064919541706071685,0.0064919541706071685,v47,transe,without_windows_removed_25pct,without_windows,25.0
48.0,0.04251046521139132,-0.04251046521139132,v48,transe,without_windows_removed_25pct,without_windows,25.0
49.0,0.058006373946875446,-0.058006373946875446,v49,transe,without_windows_removed_25pct,without_windows,25.0
50.0,0.03649710608763526,-0.03649710608763526,v50,transe,without_windows_removed_25pct,without_windows,25.0
51.0,-0.026356718858223525,0.026356718858223525,v51,transe,without_windows_removed_25pct,without_windows,25.0
52.0,-0.05201147992949202,0.05201147992949202,v52,transe,without_windows_removed_25pct,without_windows,25.0
53.0,0.024031411779748785,-0.024031411779748785,v53,transe,without_windows_removed_25pct,without_windows,25.0
54.0,-0.01465516211942266,0.01465516211942266,v54,transe,without_windows_removed_25pct,without_windows,25.0
55.0,-0.00442323637019318,0.00442323637019318,v55,transe,without_windows_removed_25pct,without_windows,25.0
56.0,-0.003175432641224487,0.003175432641224487,v56,transe,without_windows_removed_25pct,without_windows,25.0
57.0,-0.06523289993550756,0.06523289993550756,v57,transe,without_windows_removed_25pct,without_windows,25.0
58.0,-0.14529711826819233,0.14529711826819233,v58,transe,without_windows_removed_25pct,without_windows,25.0
59.0,-0.1966076644308283,0.1966076644308283,v59,transe,without_windows_removed_25pct,without_windows,25.0
60.0,-0.10107293684759386,0.10107293684759386,v60,transe,without_windows_removed_25pct,without_windows,25.0
61.0,-0.15142278694999847,0.15142278694999847,v61,transe,without_windows_removed_25pct,without_windows,25.0
62.0,-0.18833138560910762,0.18833138560910762,v62,transe,without_windows_removed_25pct,without_windows,25.0
63.0,-0.23241150938323543,0.23241150938323543,v63,transe,without_windows_removed_25pct,without_windows,25.0
64.0,-0.22241920488225764,0.22241920488225764,v64,transe,without_windows_removed_25pct,without_windows,25.0
65.0,-0.09017134522040302,0.09017134522040302,v65,transe,without_windows_removed_25pct,without_windows,25.0
66.0,-0.14836850440594976,0.14836850440594976,v66,transe,without_windows_removed_25pct,without_windows,25.0
67.0,-0.1942383238592243,0.1942383238592243,v67,transe,without_windows_removed_25pct,without_windows,25.0
68.0,-0.20433048416054464,0.20433048416054464,v68,transe,without_windows_removed_25pct,without_windows,25.0
69.0,-0.2173146820887932,0.2173146820887932,v69,transe,without_windows_removed_25pct,without_windows,25.0
70.0,-0.23191277262174526,0.23191277262174526,v70,transe,without_windows_removed_25pct,without_windows,25.0
71.0,-0.11484051328239878,0.11484051328239878,v71,transe,without_windows_removed_25pct,without_windows,25.0
72.0,-0.17526108649600702,0.17526108649600702,v72,transe,without_windows_removed_25pct,without_windows,25.0
73.0,-0.28078167344846355,0.28078167344846355,v73,transe,without_windows_removed_25pct,without_windows,25.0
74.0,-0.2249966779786698,0.2249966779786698,v74,transe,without_windows_removed_25pct,without_windows,25.0
75.0,-0.2304782954287087,0.2304782954287087,v75,transe,without_windows_removed_25pct,without_windows,25.0
76.0,-0.2358487669100628,0.2358487669100628,v76,transe,without_windows_removed_25pct,without_windows,25.0
77.0,-0.42447665689727554,0.42447665689727554,v77,transe,without_windows_removed_25pct,without_windows,25.0
78.0,-0.2747691162889907,0.2747691162889907,v78,transe,without_windows_removed_25pct,without_windows,25.0
79.0,-0.34794840486779,0.34794840486779,v79,transe,without_windows_removed_25pct,without_windows,25.0
80.0,-0.22291978796606107,0.22291978796606107,v80,transe,without_windows_removed_25pct,without_windows,25.0
81.0,-0.34230887692245704,0.34230887692245704,v81,transe,without_windows_removed_25pct,without_windows,25.0
82.0,-0.3123702983351628,0.3123702983351628,v82,transe,without_windows_removed_25pct,without_windows,25.0
83.0,-0.3387372534466307,0.3387372534466307,v83,transe,without_windows_removed_25pct,without_windows,25.0
84.0,-0.34846691446370087,0.34846691446370087,v84,transe,without_windows_removed_25pct,without_windows,25.0
85.0,-0.34041803725572567,0.34041803725572567,v85,transe,without_windows_removed_25pct,without_windows,25.0
86.0,-0.43304963375124794,0.43304963375124794,v86,transe,without_windows_removed_25pct,without_windows,25.0
87.0,-0.32599197822966736,0.32599197822966736,v87,transe,without_windows_removed_25pct,without_windows,25.0
88.0,-0.3235381314747417,0.3235381314747417,v88,transe,without_windows_removed_25pct,without_windows,25.0
89.0,-0.4182741253396642,0.4182741253396642,v89,transe,without_windows_removed_25pct,without_windows,25.0
90.0,-0.3341769930816703,0.3341769930816703,v90,transe,without_windows_removed_25pct,without_windows,25.0
91.0,-0.3452672833832138,0.3452672833832138,v91,transe,without_windows_removed_25pct,without_windows,25.0
92.0,-0.3713877427983944,0.3713877427983944,v92,transe,without_windows_removed_25pct,without_windows,25.0
93.0,-0.3724369427725119,0.3724369427725119,v93,transe,without_windows_removed_25pct,without_windows,25.0
94.0,-0.3216428749686738,0.3216428749686738,v94,transe,without_windows_removed_25pct,without_windows,25.0
95.0,-0.4889762340248716,0.4889762340248716,v95,transe,without_windows_removed_25pct,without_windows,25.0
96.0,-0.3859892360326727,0.3859892360326727,v96,transe,without_windows_removed_25pct,without_windows,25.0
97.0,-0.38998065254523673,0.38998065254523673,v97,transe,without_windows_removed_25pct,without_windows,25.0
98.0,-0.371732526141467,0.371732526141467,v98,transe,without_windows_removed_25pct,without_windows,25.0
99.0,-0.3185245784151004,0.3185245784151004,v99,transe,without_windows_removed_25pct,without_windows,25.0
100.0,-0.438459087922881,0.438459087922881,v100,transe,without_windows_removed_25pct,without_windows,25.0
1.0,-0.40750956567563196,-0.40750956567563196,v1,transe,with_windows_removed_50pct,with_windows,50.0
2.0,-0.48626066327195694,-0.48626066327195694,v2,transe,with_windows_removed_50pct,with_windows,50.0
3.0,-0.39136265987550045,-0.39136265987550045,v3,transe,with_windows_removed_50pct,with_windows,50.0
4.0,-0.4749707238045425,-0.4749707238045425,v4,transe,with_windows_removed_50pct,with_windows,50.0
5.0,-0.30503557883574267,-0.30503557883574267,v5,transe,with_windows_removed_50pct,with_windows,50.0
6.0,-0.28368645909979107,-0.28368645909979107,v6,transe,with_windows_removed_50pct,with_windows,50.0
7.0,-0.4154447885117485,-0.4154447885117485,v7,transe,with_windows_removed_50pct,with_windows,50.0
8.0,-0.2831974320269848,-0.2831974320269848,v8,transe,with_windows_removed_50pct,with_windows,50.0
9.0,-0.39061484906490174,-0.39061484906490174,v9,transe,with_windows_removed_50pct,with_windows,50.0
10.0,-0.3893782243331659,-0.3893782243331659,v10,transe,with_windows_removed_50pct,with_windows,50.0
11.0,-0.34515291534003456,-0.34515291534003456,v11,transe,with_windows_removed_50pct,with_windows,50.0
12.0,-0.4449689841643896,-0.4449689841643896,v12,transe,with_windows_removed_50pct,with_windows,50.0
13.0,-0.3374378215964007,-0.3374378215964007,v13,transe,with_windows_removed_50pct,with_windows,50.0
14.0,-0.36360988898793456,-0.36360988898793456,v14,transe,with_windows_removed_50pct,with_windows,50.0
15.0,-0.3559342905805819,-0.3559342905805819,v15,transe,with_windows_removed_50pct,with_windows,50.0
16.0,-0.2523191602005993,-0.2523191602005993,v16,transe,with_windows_removed_50pct,with_windows,50.0
17.0,-0.43609391659791863,-0.43609391659791863,v17,transe,with_windows_removed_50pct,with_windows,50.0
18.0,-0.31184571434987657,-0.31184571434987657,v18,transe,with_windows_removed_50pct,with_windows,50.0
19.0,-0.39959615686346633,-0.39959615686346633,v19,transe,with_windows_removed_50pct,with_windows,50.0
20.0,-0.28261690663303546,-0.28261690663303546,v20,transe,with_windows_removed_50pct,with_windows,50.0
21.0,-0.31247681875946415,-0.31247681875946415,v21,transe,with_windows_removed_50pct,with_windows,50.0
22.0,-0.25431665389285063,-0.25431665389285063,v22,transe,with_windows_removed_50pct,with_windows,50.0
23.0,-0.3483945983000667,-0.3483945983000667,v23,transe,with_windows_removed_50pct,with_windows,50.0
24.0,-0.23885972251315046,-0.23885972251315046,v24,transe,with_windows_removed_50pct,with_windows,50.0
25.0,-0.24540480627112143,-0.24540480627112143,v25,transe,with_windows_removed_50pct,with_windows,50.0
26.0,-0.34827529835634036,-0.34827529835634036,v26,transe,with_windows_removed_50pct,with_windows,50.0
27.0,-0.3379350766207361,-0.3379350766207361,v27,transe,with_windows_removed_50pct,with_windows,50.0
28.0,-0.24464117851309805,-0.24464117851309805,v28,transe,with_windows_removed_50pct,with_windows,50.0
29.0,-0.3050653079169187,-0.3050653079169187,v29,transe,with_windows_removed_50pct,with_windows,50.0
30.0,-0.24683266806604143,-0.24683266806604143,v30,transe,with_windows_removed_50pct,with_windows,50.0
31.0,-0.2057583797304797,-0.2057583797304797,v31,transe,with_windows_removed_50pct,with_windows,50.0
32.0,-0.20329895747036072,-0.20329895747036072,v32,transe,with_windows_removed_50pct,with_windows,50.0
33.0,-0.2536286274437439,-0.2536286274437439,v33,transe,with_windows_removed_50pct,with_windows,50.0
34.0,-0.13530136452931316,-0.13530136452931316,v34,transe,with_windows_removed_50pct,with_windows,50.0
35.0,-0.2673909962964477,-0.2673909962964477,v35,transe,with_windows_removed_50pct,with_windows,50.0
36.0,-0.209004664066288,-0.209004664066288,v36,transe,with_windows_removed_50pct,with_windows,50.0
37.0,-0.2152921234141736,-0.2152921234141736,v37,transe,with_windows_removed_50pct,with_windows,50.0
38.0,-0.03825503669960678,-0.03825503669960678,v38,transe,with_windows_removed_50pct,with_windows,50.0
39.0,-0.0959871817523814,-0.0959871817523814,v39,transe,with_windows_removed_50pct,with_windows,50.0
40.0,-0.17634293828266823,-0.17634293828266823,v40,transe,with_windows_removed_50pct,with_windows,50.0
41.0,-0.1254912125216957,-0.1254912125216957,v41,transe,with_windows_removed_50pct,with_windows,50.0
42.0,-0.057109243286996986,-0.057109243286996986,v42,transe,with_windows_removed_50pct,with_windows,50.0
43.0,-0.1598476820353423,-0.1598476820353423,v43,transe,with_windows_removed_50pct,with_windows,50.0
44.0,-0.06799513379941832,-0.06799513379941832,v44,transe,with_windows_removed_50pct,with_windows,50.0
45.0,-0.10824868691389292,-0.10824868691389292,v45,transe,with_windows_removed_50pct,with_windows,50.0
